Point,Type,PlotName,Date,PositionX,PositionY,VegPlotLocation,%LiveGrass,%LiveForb,%Shrub,%DeadGrass,%OtherDead,%Litter,%Bare,Observer
N1B-SKW-41G,Nest,N1B,25-Jul-17,710512,4328323,N,19,5,0,4,0,2,70,DCS
N1B-SKW-41G,Nest,N1B,25-Jul-17,710512,4328323,E,12,13,0,2,0,1,72,DCS
N1B-SKW-41G,Nest,N1B,25-Jul-17,710512,4328323,S,2,30,0,1,0,1,66,DCS
N1B-SKW-41G,Nest,N1B,25-Jul-17,710512,4328323,W,1,3,0,47,0,2,47,DCS
K2A-ETH-15D,Nest,K2A,26-Jul-17,710980,4330443,Center,10,3,15,30,5,27,0,DCA
K2A-ETH-15D,Nest,K2A,26-Jul-17,710980,4330443,N,20,1,0,56,3,20,0,DCA
K2A-ETH-15D,Nest,K2A,26-Jul-17,710980,4330443,E,20,3,0,57,0,20,0,DCA
K2A-ETH-15D,Nest,K2A,26-Jul-17,710980,4330443,S,30,1,0,57,2,10,0,DCA
K2A-ETH-15D,Nest,K2A,26-Jul-17,710980,4330443,W,25,3,0,57,0,5,10,DCA
COA-DCS-43D,Nest,COA,26-Jul-17,713603,4335444,Center,25,30,0,15,0,0,20,DCA
COA-DCS-43D,Nest,COA,26-Jul-17,713603,4335444,N,30,4,0,15,0,5,46,DCA
COA-DCS-43D,Nest,COA,26-Jul-17,713603,4335444,E,30,5,0,20,0,8,37,DCA
COA-DCS-43D,Nest,COA,26-Jul-17,713603,4335444,S,15,5,0,25,0,5,50,DCA
COA-DCS-43D,Nest,COA,26-Jul-17,713603,4335444,W,25,2,0,10,0,10,43,DCA
COA-DCS-44D,Nest,COA,26-Jul-17,713530,4335390,Center,15,20,0,20,0,15,25,DCA
COA-DCS-44D,Nest,COA,26-Jul-17,713530,4335390,N,20,3,0,20,0,0,57,DCA
COA-DCS-44D,Nest,COA,26-Jul-17,713530,4335390,E,30,7,0,15,0,0,48,DCA
COA-DCS-44D,Nest,COA,26-Jul-17,713530,4335390,S,25,1,0,15,0,0,59,DCA
COA-DCS-44D,Nest,COA,26-Jul-17,713530,4335390,W,60,1,0,0,0,5,34,DCA
COA-BRR-20D,Nest,COA,26-Jul-17,713528,4335588,Center,15,30,0,10,0,15,25,DCA
COA-BRR-20D,Nest,COA,26-Jul-17,713528,4335588,N,15,3,0,10,0,20,52,DCA
COA-BRR-20D,Nest,COA,26-Jul-17,713528,4335588,E,10,5,0,15,0,15,55,DCA
COA-BRR-20D,Nest,COA,26-Jul-17,713528,4335588,S,20,18,0,10,0,25,27,DCA
COA-BRR-20D,Nest,COA,26-Jul-17,713528,4335588,W,10,2,0,20,0,15,53,DCA
COA-DCS-42G,Nest,COA,26-Jul-17,713780,4335499,Center,20,15,0,27,0,0,31,DCA
COA-DCS-42G,Nest,COA,26-Jul-17,713780,4335499,N,20,15,0,30,0,0,35,DCA
COA-DCS-42G,Nest,COA,26-Jul-17,713780,4335499,E,35,5,0,15,0,3,42,DCA
COA-DCS-42G,Nest,COA,26-Jul-17,713780,4335499,S,40,7,0,20,0,0,33,DCA
COA-DCS-42G,Nest,COA,26-Jul-17,713780,4335499,W,50,5,0,15,0,0,30,DCA
COA-BRR-22D,Nest,COA,26-Jul-17,713815,4335429,Center,20,30,0,10,0,12,23,DCA
COA-BRR-22D,Nest,COA,26-Jul-17,713815,4335429,N,20,6,0,10,0,3,61,DCA
COA-BRR-22D,Nest,COA,26-Jul-17,713815,4335429,E,20,1,0,25,0,30,24,DCA
COA-BRR-22D,Nest,COA,26-Jul-17,713815,4335429,S,40,8,0,22,0,10,20,DCA
COA-BRR-22D,Nest,COA,26-Jul-17,713815,4335429,W,30,3,0,10,0,10,47,DCA
C3SC-DCA-20G,Nest,C3SC,27-Jul-17,712648,4331623,Center,63,0,0,17,0,10,0,NAB
C3SC-DCA-20G,Nest,C3SC,27-Jul-17,712648,4331623,N,46,8,0,33,0,12,1,NAB
C3SC-DCA-20G,Nest,C3SC,27-Jul-17,712648,4331623,E,42,12,0,32,2,7,5,NAB
C3SC-DCA-20G,Nest,C3SC,27-Jul-17,712648,4331623,S,18,0,0,4,0,2,76,NAB
C3SC-DCA-20G,Nest,C3SC,27-Jul-17,712648,4331623,W,27,11,0,36,0,4,21,NAB
C3SC-AB-45G,Nest,C3SC,27-Jul-17,712576,4331548,Center,22,0,0,47,2,15,0,NAB
C3SC-AB-45G,Nest,C3SC,27-Jul-17,712576,4331548,N,15,8,0,27,0,3,55,NAB
C3SC-AB-45G,Nest,C3SC,27-Jul-17,712576,4331548,E,13,11,0,27,3,2,44,NAB
C3SC-AB-45G,Nest,C3SC,27-Jul-17,712576,4331548,S,3,11,0,67,0,4,15,NAB
C3SC-AB-45G,Nest,C3SC,27-Jul-17,712576,4331548,W,8,3,0,53,0,3,33,NAB
C3C-ETH-16D,Nest,C3C,27-Jul-17,711546,4328756,Center,17,20,0,35,3,15,2,NAB
C3C-ETH-16D,Nest,C3C,27-Jul-17,711546,4328756,N,22,7,0,57,0,14,0,NAB
C3C-ETH-16D,Nest,C3C,27-Jul-17,711546,4328756,E,16,9,0,63,0,12,0,NAB
C3C-ETH-16D,Nest,C3C,27-Jul-17,711546,4328756,S,14,16,0,57,0,13,0,NAB
C3C-ETH-16D,Nest,C3C,27-Jul-17,711546,4328756,W,26,4,0,51,3,16,0,NAB
C3SB-SKW-40D,Nest,C3SB,27-Jul-17,711595,4330252,Center,18,37,0,13,2,15,8,NAB
C3SB-SKW-40D,Nest,C3SB,27-Jul-17,711595,4330252,N,31,3,0,29,0,7,30,NAB
C3SB-SKW-40D,Nest,C3SB,27-Jul-17,711595,4330252,E,19,3,0,27,0,7,17,NAB
C3SB-SKW-40D,Nest,C3SB,27-Jul-17,711595,4330252,S,20,2,0,42,0,6,30,NAB
C3SB-SKW-40D,Nest,C3SB,27-Jul-17,711595,4330252,W,27,0,0,51,0,6,16,NAB
veg_COB_08,Transect,COB,27-Jul-17,712986,4334527,Center,19,10,0,16,0,5,50,KET
veg_COB_08,Transect,COB,27-Jul-17,712986,4334527,N,25,10,0,13,2,5,45,KET
veg_COB_08,Transect,COB,27-Jul-17,712986,4334527,E,30,7,0,22,0,1,40,KET
veg_COB_08,Transect,COB,27-Jul-17,712986,4334527,S,12,15,0,12,0,0,61,KET
veg_COB_08,Transect,COB,27-Jul-17,712986,4334527,W,15,3,0,27,5,0,50,KET
veg_COB_09,Transect,COB,27-Jul-17,713254,4334064,Center,15,10,0,30,0,5,40,KET
veg_COB_09,Transect,COB,27-Jul-17,713254,4334064,N,15,5,0,10,0,5,65,KET
veg_COB_09,Transect,COB,27-Jul-17,713254,4334064,E,15,7,0,40,0,0,38,KET
veg_COB_09,Transect,COB,27-Jul-17,713254,4334064,S,5,15,3,10,0,0,67,KET
veg_COB_09,Transect,COB,27-Jul-17,713254,4334064,W,15,8,0,12,2,3,60,KET
COA-AB-40D,Nest,COA,27-Jul-17,713777,4335390,Center,25,20,0,10,0,0,35,KET
COA-AB-40D,Nest,COA,27-Jul-17,713777,4335390,N,58,8,0,10,0,5,20,KET
COA-AB-40D,Nest,COA,27-Jul-17,713777,4335390,E,25,5,0,15,0,5,50,KET
COA-AB-40D,Nest,COA,27-Jul-17,713777,4335390,S,30,0,0,10,0,0,60,KET
COA-AB-40D,Nest,COA,27-Jul-17,713777,4335390,W,35,5,0,23,0,2,35,KET
COA-NAB-24E,Nest,COA,27-Jul-17,713800,4335473,Center,25,15,0,14,0,3,25,KET
COA-NAB-24E,Nest,COA,27-Jul-17,713800,4335473,N,15,15,0,25,0,5,40,KET
COA-NAB-24E,Nest,COA,27-Jul-17,713800,4335473,E,28,15,0,10,2,5,40,KET
COA-NAB-24E,Nest,COA,27-Jul-17,713800,4335473,S,20,8,0,12,0,0,60,KET
COA-NAB-24E,Nest,COA,27-Jul-17,713800,4335473,W,30,10,0,10,0,5,45,KET
COA-BRR-23G,Nest,COA,27-Jul-17,713640,4335443,Center,20,12,0,15,0,0,46,KET
COA-BRR-23G,Nest,COA,27-Jul-17,713640,4335443,N,40,5,0,15,0,5,35,KET
COA-BRR-23G,Nest,COA,27-Jul-17,713640,4335443,E,30,5,0,15,0,5,45,KET
COA-BRR-23G,Nest,COA,27-Jul-17,713640,4335443,S,15,15,0,10,0,2,58,KET
COA-BRR-23G,Nest,COA,27-Jul-17,713640,4335443,W,18,5,0,12,0,0,65,KET
veg_COA_08,Transect,COA,27-Jul-17,713548,4335380,Center,20,0,0,15,0,3,62,KET
veg_COA_08,Transect,COA,27-Jul-17,713548,4335380,N,35,3,0,20,0,3,39,KET
veg_COA_08,Transect,COA,27-Jul-17,713548,4335380,E,15,10,0,10,0,0,65,KET
veg_COA_08,Transect,COA,27-Jul-17,713548,4335380,S,23,10,0,15,0,2,50,KET
veg_COA_08,Transect,COA,27-Jul-17,713548,4335380,W,20,7,0,15,0,0,58,KET
veg_COB_10,Transect,COA,27-Jul-17,713212,4334483,Center,18,3,0,2,0,2,75,KET
veg_COB_10,Transect,COA,27-Jul-17,713212,4334483,N,12,7,0,13,0,3,65,KET
veg_COB_10,Transect,COA,27-Jul-17,713212,4334483,E,30,10,0,15,0,0,45,KET
veg_COB_10,Transect,COA,27-Jul-17,713212,4334483,S,13,0,0,7,0,0,80,KET
veg_COB_10,Transect,COA,27-Jul-17,713212,4334483,W,8,0,0,1,0,1,90,KET
veg_COA_09,Transect,COA,27-Jul-17,713998,4335231,Center,25,9,0,10,0,6,50,KET
veg_COA_09,Transect,COA,27-Jul-17,713998,4335231,N,20,10,0,10,0,5,55,KET
veg_COA_09,Transect,COA,27-Jul-17,713998,4335231,E,12,10,0,8,0,0,70,KET
veg_COA_09,Transect,COA,27-Jul-17,713998,4335231,S,20,10,0,10,0,5,55,KET
veg_COA_09,Transect,COA,27-Jul-17,713998,4335231,W,30,8,0,15,0,2,45,KET
COB-KET-5G,Nest,COB,27-Jul-17,713321,4334415,Center,10,0,0,20,0,5,65,KET
COB-KET-5G,Nest,COB,27-Jul-17,713321,4334415,N,10,7,0,15,0,3,65,KET
COB-KET-5G,Nest,COB,27-Jul-17,713321,4334415,E,10,10,17,0,3,60,0,KET
COB-KET-5G,Nest,COB,27-Jul-17,713321,4334415,S,15,5,0,10,0,5,65,KET
COB-KET-5G,Nest,COB,27-Jul-17,713321,4334415,W,15,5,0,15,0,0,65,KET
veg_COB_10,Transect,COB,27-Jul-17,713212,4334483,Center,10,0,0,20,0,5,65,KET
veg_COB_10,Transect,COB,27-Jul-17,713212,4334483,N,10,7,0,15,0,3,65,KET
veg_COB_10,Transect,COB,27-Jul-17,713212,4334483,E,10,10,0,17,0,3,60,KET
veg_COB_10,Transect,COB,27-Jul-17,713212,4334483,S,15,5,0,10,0,5,65,KET
veg_COB_10,Transect,COB,27-Jul-17,713212,4334483,W,15,5,0,15,0,0,65,KET
veg_N1B_10,Transect,N1B,27-Jul-17,710013,4329021,Center,20,12,0,18,1,15,34,DCA
veg_N1B_10,Transect,N1B,27-Jul-17,710013,4329021,N,20,17,0,20,0,23,20,DCA
veg_N1B_10,Transect,N1B,27-Jul-17,710013,4329021,E,15,13,0,20,0,7,45,DCA
veg_N1B_10,Transect,N1B,27-Jul-17,710013,4329021,S,12,6,0,7,0,5,70,DCA
veg_N1B_10,Transect,N1B,27-Jul-17,710013,4329021,W,10,8,0,7,0,3,72,DCA
veg_N1B_08,Transect,N1B,27-Jul-17,709753,4329021,Center,17,12,0,5,0,5,61,DCA
veg_N1B_08,Transect,N1B,27-Jul-17,709753,4329021,N,15,8,0,7,0,7,63,DCA
veg_N1B_08,Transect,N1B,27-Jul-17,709753,4329021,E,20,6,0,5,0,7,62,DCA
veg_N1B_08,Transect,N1B,27-Jul-17,709753,4329021,S,17,10,0,10,0,5,58,DCA
veg_N1B_08,Transect,N1B,27-Jul-17,709753,4329021,W,30,17,0,10,0,5,38,DCA
veg_N1B_09,Transect,N1B,27-Jul-17,709500,4329035,Center,30,20,10,0,1,0,39,DCA
veg_N1B_09,Transect,N1B,27-Jul-17,709500,4329035,N,15,30,0,0,1,5,49,DCA
veg_N1B_09,Transect,N1B,27-Jul-17,709500,4329035,E,17,12,0,5,1,7,58,DCA
veg_N1B_09,Transect,N1B,27-Jul-17,709500,4329035,S,12,30,2,0,0,5,51,DCA
veg_N1B_09,Transect,N1B,27-Jul-17,709500,4329035,W,20,15,0,5,1,7,52,DCA
veg_N1A_08,Transect,N1A,27-Jul-17,708325,4330043,Center,30,7,0,8,0,5,50,DCA
veg_N1A_08,Transect,N1A,27-Jul-17,708325,4330043,N,33,10,1,4,1,8,43,DCA
veg_N1A_08,Transect,N1A,27-Jul-17,708325,4330043,E,35,12,0,5,0,0,48,DCA
veg_N1A_08,Transect,N1A,27-Jul-17,708325,4330043,S,25,10,0,0,3,15,47,DCA
veg_N1A_08,Transect,N1A,27-Jul-17,708325,4330043,W,30,17,0,0,0,5,48,DCA
veg_N1A_10,Transect,N1A,27-Jul-17,708343,4329675,Center,15,7,0,5,0,0,73,DCA
veg_N1A_10,Transect,N1A,27-Jul-17,708343,4329675,N,17,10,0,7,0,0,66,DCA
veg_N1A_10,Transect,N1A,27-Jul-17,708343,4329675,E,23,7,0,0,2,5,63,DCA
veg_N1A_10,Transect,N1A,27-Jul-17,708343,4329675,S,15,5,0,5,2,7,66,DCA
veg_N1A_10,Transect,N1A,27-Jul-17,708343,4329675,W,23,5,3,0,0,0,69,DCA
veg_N1A_09,Transect,N1A,27-Jul-17,708283,4329552,Center,12,8,0,5,0,3,72,DCA
veg_N1A_09,Transect,N1A,27-Jul-17,708283,4329552,N,10,13,0,0,0,10,67,DCA
veg_N1A_09,Transect,N1A,27-Jul-17,708283,4329552,E,30,3,0,25,0,10,32,DCA
veg_N1A_09,Transect,N1A,27-Jul-17,708283,4329552,S,20,10,0,12,0,10,48,DCA
veg_N1A_09,Transect,N1A,27-Jul-17,708283,4329552,W,23,7,5,7,2,5,51,DCA
veg_N2B_10,Transect,N2B,27-Jul-17,708528,4329037,Center,5,6,0,55,0,3,31,DCA
veg_N2B_10,Transect,N2B,27-Jul-17,708528,4329037,N,7,15,0,5,0,15,58,DCA
veg_N2B_10,Transect,N2B,27-Jul-17,708528,4329037,E,10,6,0,15,0,12,57,DCA
veg_N2B_10,Transect,N2B,27-Jul-17,708528,4329037,S,7,2,0,15,0,60,16,DCA
veg_N2B_10,Transect,N2B,27-Jul-17,708528,4329037,W,5,2,0,10,1,7,75,DCA
veg_N2B_09,Transect,N2B,27-Jul-17,708400,4328973,Center,25,7,0,30,0,0,38,DCA
veg_N2B_09,Transect,N2B,27-Jul-17,708400,4328973,N,20,17,0,0,2,30,31,DCA
veg_N2B_09,Transect,N2B,27-Jul-17,708400,4328973,E,10,8,0,0,0,12,70,DCA
veg_N2B_09,Transect,N2B,27-Jul-17,708400,4328973,S,20,4,0,5,0,25,46,DCA
veg_N2B_09,Transect,N2B,27-Jul-17,708400,4328973,W,20,13,2,0,2,10,53,DCA
veg_N2B_08,Transect,N2B,27-Jul-17,708479,4329415,Center,25,8,0,20,0,15,32,DCA
veg_N2B_08,Transect,N2B,27-Jul-17,708479,4329415,N,15,9,0,10,0,15,51,DCA
veg_N2B_08,Transect,N2B,27-Jul-17,708479,4329415,E,20,17,0,5,0,18,40,DCA
veg_N2B_08,Transect,N2B,27-Jul-17,708479,4329415,S,30,15,0,10,0,10,35,DCA
veg_N2B_08,Transect,N2B,27-Jul-17,708479,4329415,W,10,10,0,5,0,30,45,DCA
veg_C3SB_08,Transect,C3SB,27-Jul-17,711211,4330534,Center,36,17,0,23,2,19,3,NAB
veg_C3SB_08,Transect,C3SB,27-Jul-17,711211,4330534,N,31,2,0,39,0,8,20,NAB
veg_C3SB_08,Transect,C3SB,27-Jul-17,711211,4330534,E,26,15,0,43,3,7,6,NAB
veg_C3SB_08,Transect,C3SB,27-Jul-17,711211,4330534,S,54,6,2,22,2,10,4,NAB
veg_C3SB_08,Transect,C3SB,27-Jul-17,711211,4330534,W,17,24,0,30,0,29,0,NAB
veg_C3SB_09,Transect,C3SB,27-Jul-17,711505,4330305,Center,15,15,0,37,3,12,18,NAB
veg_C3SB_09,Transect,C3SB,27-Jul-17,711505,4330305,N,26,6,0,23,0,6,41,NAB
veg_C3SB_09,Transect,C3SB,27-Jul-17,711505,4330305,E,12,5,0,30,0,7,46,NAB
veg_C3SB_09,Transect,C3SB,27-Jul-17,711505,4330305,S,8,12,0,22,0,8,50,NAB
veg_C3SB_09,Transect,C3SB,27-Jul-17,711505,4330305,W,12,15,0,21,2,9,41,NAB
COA-DCS-41E,Nest,COA,28-Jul-17,713519,4335498,Center,18,22,0,8,0,3,29,NAB
COA-DCS-41E,Nest,COA,28-Jul-17,713519,4335498,N,17,4,0,4,0,3,72,NAB
COA-DCS-41E,Nest,COA,28-Jul-17,713519,4335498,E,14,12,0,7,0,2,65,NAB
COA-DCS-41E,Nest,COA,28-Jul-17,713519,4335498,S,22,0,0,7,0,4,65,NAB
COA-DCS-41E,Nest,COA,28-Jul-17,713519,4335498,W,20,6,0,5,0,3,66,NAB
COA-DCS-45G,Nest,COA,28-Jul-17,713725,4335279,Center,28,37,0,8,2,5,13,NAB
COA-DCS-45G,Nest,COA,28-Jul-17,713725,4335279,N,27,7,0,6,0,3,57,NAB
COA-DCS-45G,Nest,COA,28-Jul-17,713725,4335279,E,36,4,0,5,0,2,53,NAB
COA-DCS-45G,Nest,COA,28-Jul-17,713725,4335279,S,23,2,0,11,0,1,63,NAB
COA-DCS-45G,Nest,COA,28-Jul-17,713725,4335279,W,56,3,0,12,0,5,27,NAB
C3C-BRR-24D,Nest,C3C,28-Jul-17,711900,4329102,Center,17,43,0,15,2,7,8,NAB
C3C-BRR-24D,Nest,C3C,28-Jul-17,711900,4329102,N,15,27,0,24,0,27,7,NAB
C3C-BRR-24D,Nest,C3C,28-Jul-17,711900,4329102,E,18,32,0,23,0,24,3,NAB
C3C-BRR-24D,Nest,C3C,28-Jul-17,711900,4329102,S,11,4,0,43,2,35,5,NAB
C3C-BRR-24D,Nest,C3C,28-Jul-17,711900,4329102,W,24,3,0,38,0,26,9,NAB
C3SB-DCA-18E,Nest,C3SB,28-Jul-17,712248,4330445,Center,28,6,0,28,0,9,3,NAB
C3SB-DCA-18E,Nest,C3SB,28-Jul-17,712248,4330445,N,18,33,0,12,2,6,29,NAB
C3SB-DCA-18E,Nest,C3SB,28-Jul-17,712248,4330445,E,30,15,0,10,0,5,40,NAB
C3SB-DCA-18E,Nest,C3SB,28-Jul-17,712248,4330445,S,13,12,0,18,0,6,51,NAB
C3SB-DCA-18E,Nest,C3SB,28-Jul-17,712248,4330445,W,31,3,0,27,0,8,31,NAB
veg_C3SA_08,Transect,C3SA,28-Jul-17,711177,4331440,Center,20,7,0,10,0,0,63,DCA
veg_C3SA_08,Transect,C3SA,28-Jul-17,711177,4331440,N,30,12,0,15,1,10,32,DCA
veg_C3SA_08,Transect,C3SA,28-Jul-17,711177,4331440,E,27,4,0,17,0,10,42,DCA
veg_C3SA_08,Transect,C3SA,28-Jul-17,711177,4331440,S,40,6,0,5,0,10,39,DCA
veg_C3SA_08,Transect,C3SA,28-Jul-17,711177,4331440,W,30,3,0,17,0,20,30,DCA
veg_C3SA_10,Transect,C3SA,28-Jul-17,711150,4331037,Center,30,8,0,27,0,5,30,DCA
veg_C3SA_10,Transect,C3SA,28-Jul-17,711150,4331037,N,27,20,0,15,0,12,26,DCA
veg_C3SA_10,Transect,C3SA,28-Jul-17,711150,4331037,E,45,3,7,8,0,11,30,DCA
veg_C3SA_10,Transect,C3SA,28-Jul-17,711150,4331037,S,41,8,0,10,2,6,33,DCA
veg_C3SA_10,Transect,C3SA,28-Jul-17,711150,4331037,W,20,7,6,7,2,30,28,DCA
C3SB-DCA-19D,Nest,C3SB,28-Jul-17,,,Center,22,46,0,15,2,4,2,NAB
C3SB-DCA-19D,Nest,C3SB,28-Jul-17,,,N,31,42,0,13,0,8,6,NAB
C3SB-DCA-19D,Nest,C3SB,28-Jul-17,,,E,12,3,0,57,0,6,12,NAB
C3SB-DCA-19D,Nest,C3SB,28-Jul-17,,,S,20,19,0,7,0,4,50,NAB
C3SB-DCA-19D,Nest,C3SB,28-Jul-17,,,W,14,12,0,8,20,7,39,NAB
veg_N2A_10,Transect,N2A,28-Jul-17,706587,4329420,Center,22,5,0,8,0,4,61,NAB
veg_N2A_10,Transect,N2A,28-Jul-17,706587,4329420,N,26,4,0,20,0,6,44,NAB
veg_N2A_10,Transect,N2A,28-Jul-17,706587,4329420,E,8,6,0,11,0,3,72,NAB
veg_N2A_10,Transect,N2A,28-Jul-17,706587,4329420,S,7,4,0,12,0,5,72,NAB
veg_N2A_10,Transect,N2A,28-Jul-17,706587,4329420,W,16,12,0,24,0,4,44,NAB
veg_N2A_08,Transect,N2A,28-Jul-17,706474,4329493,Center,14,4,0,23,2,8,49,NAB
veg_N2A_08,Transect,N2A,28-Jul-17,706474,4329493,N,12,14,0,17,0,6,51,NAB
veg_N2A_08,Transect,N2A,28-Jul-17,706474,4329493,E,53,5,0,11,0,5,26,NAB
veg_N2A_08,Transect,N2A,28-Jul-17,706474,4329493,S,27,4,0,15,0,8,46,NAB
veg_N2A_08,Transect,N2A,28-Jul-17,706474,4329493,W,21,12,30,15,0,6,16,NAB
veg_C3SA_09,Transect,C3SA,28-Jul-17,710921,4330765,Center,16,14,0,12,0,15,43,NAB
veg_C3SA_09,Transect,C3SA,28-Jul-17,710921,4330765,N,14,12,0,19,0,16,39,NAB
veg_C3SA_09,Transect,C3SA,28-Jul-17,710921,4330765,E,16,18,0,14,0,14,38,NAB
veg_C3SA_09,Transect,C3SA,28-Jul-17,710921,4330765,S,11,15,0,18,2,10,44,NAB
veg_C3SA_09,Transect,C3SA,28-Jul-17,710921,4330765,W,7,18,0,22,1,17,45,NAB
veg_N2A_09,Transect,N2A,28-Jul-17,706683,4329292,Center,20,6,0,5,1,45,23,DCA
veg_N2A_09,Transect,N2A,28-Jul-17,706683,4329292,N,25,12,2,21,0,10,30,DCA
veg_N2A_09,Transect,N2A,28-Jul-17,706683,4329292,E,24,5,1,35,0,10,25,DCA
veg_N2A_09,Transect,N2A,28-Jul-17,706683,4329292,S,7,12,5,15,1,60,0,DCA
veg_N2A_09,Transect,N2A,28-Jul-17,706683,4329292,W,17,12,0,10,2,51,8,DCA
veg_C3SB_10,Transect,C3SB,28-Jul-17,711347,4330511,Center,24,21,0,7,0,3,45,NAB
veg_C3SB_10,Transect,C3SB,28-Jul-17,711347,4330511,N,15,33,0,16,4,7,25,NAB
veg_C3SB_10,Transect,C3SB,28-Jul-17,711347,4330511,E,32,20,0,16,0,9,23,NAB
veg_C3SB_10,Transect,C3SB,28-Jul-17,711347,4330511,S,11,16,15,8,7,5,38,NAB
veg_C3SB_10,Transect,C3SB,28-Jul-17,711347,4330511,W,57,0,0,17,0,8,18,NAB
veg_C3A_10,Transect,C3A,29-Jul-17,712402,4330097,Center,25,13,0,40,4,18,0,DCA
veg_C3A_10,Transect,C3A,29-Jul-17,712402,4330097,N,18,10,0,65,0,7,0,DCA
veg_C3A_10,Transect,C3A,29-Jul-17,712402,4330097,E,20,12,0,32,1,35,0,DCA
veg_C3A_10,Transect,C3A,29-Jul-17,712402,4330097,S,10,17,0,5,0,27,40,DCA
veg_C3A_10,Transect,C3A,29-Jul-17,712402,4330097,W,10,15,0,20,2,30,23,DCA
veg_C3A_08,Transect,C3A,29-Jul-17,712320,4329974,Center,25,12,0,30,0,15,18,DCA
veg_C3A_08,Transect,C3A,29-Jul-17,712320,4329974,N,15,10,20,0,10,45,0,DCA
veg_C3A_08,Transect,C3A,29-Jul-17,712320,4329974,E,10,8,0,47,0,15,20,DCA
veg_C3A_08,Transect,C3A,29-Jul-17,712320,4329974,S,25,8,0,20,2,30,15,DCA
veg_C3A_08,Transect,C3A,29-Jul-17,712320,4329974,W,20,12,1,42,0,25,0,DCA
COA-BRR-21D,Transect,COA,30-Jul-17,,,Center,25,22,0,16,0,0,30,DCA
COA-BRR-21D,Transect,COA,30-Jul-17,,,N,27,15,0,10,1,10,38,DCA
COA-BRR-21D,Transect,COA,30-Jul-17,,,E,30,4,0,20,0,7,39,DCA
COA-BRR-21D,Transect,COA,30-Jul-17,,,S,25,12,0,17,0,7,39,DCA
COA-BRR-21D,Transect,COA,30-Jul-17,,,W,20,20,0,10,0,12,38,DCA
COB-SKW-41G,Nest,COB,31-Jul-17,713043,4334410,Center,63,3,0,11,0,6,10,NAB
COB-SKW-41G,Nest,COB,31-Jul-17,713043,4334410,N,67,0,0,13,0,6,14,NAB
COB-SKW-41G,Nest,COB,31-Jul-17,713043,4334410,E,43,7,0,11,0,5,34,NAB
COB-SKW-41G,Nest,COB,31-Jul-17,713043,4334410,S,60,6,0,13,1,4,16,NAB
COB-SKW-41G,Nest,COB,31-Jul-17,713043,4334410,W,15,18,0,8,2,6,51,NAB
COB-NAB-25D,Nest,COB,31-Jul-17,713595,4334324,Center,22,26,0,12,0,4,28,NAB
COB-NAB-25D,Nest,COB,31-Jul-17,713595,4334324,N,27,17,0,8,0,6,42,NAB
COB-NAB-25D,Nest,COB,31-Jul-17,713595,4334324,E,37,18,0,11,4,4,26,NAB
COB-NAB-25D,Nest,COB,31-Jul-17,713595,4334324,S,29,11,0,10,0,5,45,NAB
COB-NAB-25D,Nest,COB,31-Jul-17,713595,4334324,W,61,2,0,4,0,3,30,NAB
COB-BRR-17D,Nest,COB,31-Jul-17,713388,4334495,Center,28,32,0,5,3,7,18,DCA
COB-BRR-17D,Nest,COB,31-Jul-17,713388,4334495,N,18,22,0,4,0,5,51,DCA
COB-BRR-17D,Nest,COB,31-Jul-17,713388,4334495,E,31,3,0,6,0,12,48,DCA
COB-BRR-17D,Nest,COB,31-Jul-17,713388,4334495,S,20,2,0,3,0,4,71,DCA
COB-BRR-17D,Nest,COB,31-Jul-17,713388,4334495,W,37,4,0,7,0,4,68,DCA
veg_2D_10,Transect,2D,31-Jul-17,711116,4328512,Center,43,8,0,7,0,3,39,NAB
veg_2D_10,Transect,2D,31-Jul-17,711116,4328512,N,54,12,0,3,0,2,29,NAB
veg_2D_10,Transect,2D,31-Jul-17,711116,4328512,E,68,0,0,4,0,4,24,NAB
veg_2D_10,Transect,2D,31-Jul-17,711116,4328512,S,57,7,0,10,0,3,23,NAB
veg_2D_10,Transect,2D,31-Jul-17,711116,4328512,W,48,1,0,11,0,3,37,NAB
veg_C3B_09,Transect,C3B,31-Jul-17,712242,4329546,Center,22,17,0,21,0,3,27,NAB
veg_C3B_09,Transect,C3B,31-Jul-17,712242,4329546,N,5,3,2,3,0,12,75,NAB
veg_C3B_09,Transect,C3B,31-Jul-17,712242,4329546,E,37,12,0,12,2,10,27,NAB
veg_C3B_09,Transect,C3B,31-Jul-17,712242,4329546,S,27,9,0,12,0,11,41,NAB
veg_C3B_09,Transect,C3B,31-Jul-17,712242,4329546,W,20,2,2,14,2,8,52,NAB
veg_C3B_10,Transect,C3B,31-Jul-17,712482,4329548,Center,22,7,0,15,2,12,42,NAB
veg_C3B_10,Transect,C3B,31-Jul-17,712482,4329548,N,27,5,0,20,0,7,41,NAB
veg_C3B_10,Transect,C3B,31-Jul-17,712482,4329548,E,18,12,0,7,0,3,60,NAB
veg_C3B_10,Transect,C3B,31-Jul-17,712482,4329548,S,24,15,0,6,0,7,48,NAB
veg_C3B_10,Transect,C3B,31-Jul-17,712482,4329548,W,10,21,0,28,0,8,43,NAB
veg_C3B_08,Transect,C3B,31-Jul-17,712000,4329789,Center,5,11,0,14,0,18,52,NAB
veg_C3B_08,Transect,C3B,31-Jul-17,712000,4329789,N,3,8,0,2,2,31,54,NAB
